COLLOCATES	WORDS	SPAN	CORPUS	SENTENCE_NUM	MATCHED_SENTENCE
tiga	bahagia	'-2	corp_iMxd2012_1M	stn._856633	wacana adalah <colloc span=-2>tiga</colloc> penyebab <node>bahagia</node> atau dengan kata lain
menumbuhkan	bahagia	'-2	corp_iMxd2012_1M	stn._880451	penting adalah <colloc span=-2>menumbuhkan</colloc> rasa <node>bahagia</node> atas pilihan hidup yang
zu	bahagia	'-2	corp_iMxd2012_1M	stn._889633	tetap beri <colloc span=-2>zu</colloc> rasa <node>bahagia</node> NA NA NA NA
sehingga	bahagia	'-2	corp_iMxd2012_1M	stn._889770	sejak muda <colloc span=-2>sehingga</colloc> rasa <node>bahagia</node> muncul di tengah-tengah keluarga
dengan	bahagia	'-2	corp_iMxd2012_1M	stn._900294	NA sebab <colloc span=-2>dengan</colloc> rasa <node>bahagia</node> yang selalu melekat didalam
gembira	bahagia	'-2	corp_iMxd2012_1M	stn._903966	tergambarkan rasa <colloc span=-2>gembira</colloc> dan <node>bahagia</node> kami bisa berkumpul dengan
yang	bahagia	'-2	corp_iMxd2012_1M	stn._904193	NA siapa <colloc span=-2>yang</colloc> berbagi <node>bahagia</node> dan siapa yang bikin
dan	bahagia	'-2	corp_iMxd2012_1M	stn._916079	rasa senang <colloc span=-2>dan</colloc> rasa <node>bahagia</node> sekaligus NA NA NA
sepercik	bahagia	'-2	corp_iMxd2012_1M	stn._917076	NA ada <colloc span=-2>sepercik</colloc> rasa <node>bahagia</node> di hati NA NA
padanya	bahagia	'-2	corp_iMxd2012_1M	stn._921197	menyeksa kerana <colloc span=-2>padanya</colloc> ada <node>bahagia</node> NA NA NA NA
yang	bahagia	'-2	corp_iMxd2012_1M	stn._926464	tahu apa <colloc span=-2>yang</colloc> dimaksudkan <node>bahagia</node> itu dan kemana harus
harus	bahagia	'-2	corp_iMxd2012_1M	stn._926464	dan kemana <colloc span=-2>harus</colloc> mencari <node>bahagia</node> NA NA NA NA
senang	bahagia	'-2	corp_iMxd2012_1M	stn._938457	rasain bukan <colloc span=-2>senang</colloc> dan <node>bahagia</node> tapi sedih NA NA
itu	bahagia	'-2	corp_iMxd2012_1M	stn._940137	pendapat dan <colloc span=-2>itu</colloc> merupakan <node>bahagia</node> dari tuhan NA NA
lama-kalaman	bahagia	'-2	corp_iMxd2012_1M	stn._944802	NA namun <colloc span=-2>lama-kalaman</colloc> rasa <node>bahagia</node> yang dulunya ada sekarang
timbul	bahagia	'-2	corp_iMxd2012_1M	stn._947034	orang lain <colloc span=-2>timbul</colloc> rasa <node>bahagia</node> NA NA NA NA
ada	bahagia	'-2	corp_iMxd2012_1M	stn._951151	tapi sungguh <colloc span=-2>ada</colloc> binar <node>bahagia</node> di sana NA NA
penuh	bahagia	'-2	corp_iMxd2012_1M	stn._963317	yang dirinya <colloc span=-2>penuh</colloc> damai <node>bahagia</node> adalah orang yang kuat
adakah	bahagia	'-2	corp_iMxd2012_1M	stn._973516	malam ini <colloc span=-2>adakah</colloc> membawa <node>bahagia</node> pada sang pengembara NA
untuk	bahagia	'-2	corp_iMxd2012_1M	stn._989510	kuberi kesempatan <colloc span=-2>untuk</colloc> berbagi <node>bahagia</node> selama ini NA NA
ada	bahagia	'-2	corp_iMxd2012_1M	stn._999889	perasaanku padanya <colloc span=-2>ada</colloc> perasaan <node>bahagia</node> jika aku bertemu dengannya
mencerminkan	bahagia	'-2	corp_iNews2008_300K	stn._155191	subjektif yang <colloc span=-2>mencerminkan</colloc> kondisi <node>bahagia</node> dan kepuasan pada kehidupan
kurangnya	bahagia	'-2	corp_iNews2008_300K	stn._161575	dipersalahkan akan <colloc span=-2>kurangnya</colloc> rasa <node>bahagia</node> di antara 4 6
telah	bahagia	'-2	corp_iNews2009_300K	stn._17191	NA keempatnya <colloc span=-2>telah</colloc> menyita <node>bahagia</node> bercampur kecewa saat merajut
acara	bahagia	'-2	corp_iNews2009_300K	stn._265868	NA NA <colloc span=-2>acara</colloc> berbagi <node>bahagia</node> bersama 2 500 anak
nyaman	bahagia	'-2	corp_iNews2010_300K	stn._21924	merasakan aman <colloc span=-2>nyaman</colloc> dan <node>bahagia</node> NA NA NA NA
akan	bahagia	'-2	corp_iNews2010_300K	stn._116111	inilah yang <colloc span=-2>akan</colloc> membawa <node>bahagia</node> baginya NA NA NA
dengan	bahagia	'-2	corp_iNews2010_300K	stn._179707	kesulitan ujarnya <colloc span=-2>dengan</colloc> raut <node>bahagia</node> NA NA NA NA
menyampaikan	bahagia	'-2	corp_iNews2011_300K	stn._87637	bung hatta <colloc span=-2>menyampaikan</colloc> rasa <node>bahagia</node> dan bangga karena nama
menjalani	bahagia	'-2	corp_iNews2011_300K	stn._130048	kini sedang <colloc span=-2>menjalani</colloc> hidup <node>bahagia</node> NA NA NA NA
aduk	bahagia	'-2	corp_iNews2011_300K	stn._136606	saya campur <colloc span=-2>aduk</colloc> sedih <node>bahagia</node> dan cemas bersatu NA
menyampaikan	bahagia	'-2	corp_iNews2011_300K	stn._252685	ibnu hadi <colloc span=-2>menyampaikan</colloc> perasaan <node>bahagia</node> dapat bertatap muka dengan
opik	bahagia	'-2	corp_iNews2012_300K	stn._35729	NA sementara <colloc span=-2>opik</colloc> diliputi <node>bahagia</node> saat juri chef juna
melewati	bahagia	'-2	corp_iNews2012_300K	stn._36058	bahkan ini <colloc span=-2>melewati</colloc> rasa <node>bahagia</node> saat menang pada olimpiade
dari	bahagia	'-2	corp_iNews2012_300K	stn._119946	bahwa kunci <colloc span=-2>dari</colloc> rasa <node>bahagia</node> di dalam pekerjaan adalah
ada	bahagia	'-2	corp_iNews2012_300K	stn._215857	ada emosi <colloc span=-2>ada</colloc> rasa <node>bahagia</node> dan kepuasan tersendiri ketika
kita	bahagia	'-2	corp_iNews2012_300K	stn._263011	NA NA <colloc span=-2>kita</colloc> rasakan <node>bahagia</node> sebentar NA NA NA
ungkapan	bahagia	'-2	corp_iNews2012_300K	stn._266615	NA  <colloc span=-2>ungkapan</colloc> rasa <node>bahagia</node> ternyata akan diabadikan pihak
sedih	bahagia	'-2	corp_iNwsCrw2011_1M	stn._32068	perasaan haru <colloc span=-2>sedih</colloc> dan <node>bahagia</node> bercampur dalam diri ji-eun
dengan	bahagia	'-2	corp_iNwsCrw2011_1M	stn._54815	kelakuan seseorang <colloc span=-2>dengan</colloc> perasaan <node>bahagia</node> senang dan biasanya akan
sinyal	bahagia	'-2	corp_iNwsCrw2011_1M	stn._72817	manusia merespons <colloc span=-2>sinyal</colloc> rasa <node>bahagia</node> lebih cepat ketimbang kesedihan
senang	bahagia	'-2	corp_iNwsCrw2011_1M	stn._122915	NA NA <colloc span=-2>senang</colloc> susah <node>bahagia</node> dan menderita kini sudah
gembira	bahagia	'-2	corp_iNwsCrw2011_1M	stn._154033	rasa senang <colloc span=-2>gembira</colloc> dan <node>bahagia</node> NA NA NA NA
mengancam	bahagia	'-2	corp_iNwsCrw2011_1M	stn._174160	misalnya akan <colloc span=-2>mengancam</colloc> rasa <node>bahagia</node> tersebut NA NA NA
menurutnya	bahagia	'-2	corp_iNwsCrw2011_1M	stn._177994	NA NA <colloc span=-2>menurutnya</colloc> rasa <node>bahagia</node> dan syukur karena kedatangan
bangga	bahagia	'-2	corp_iNwsCrw2011_1M	stn._189029	rasa haru <colloc span=-2>bangga</colloc> dan <node>bahagia</node> menjadi satu saat dia
dengan	bahagia	'-2	corp_iNwsCrw2011_1M	stn._212123	NA NA <colloc span=-2>dengan</colloc> rasa <node>bahagia</node> bercampur rasa haru NA
diliputi	bahagia	'-2	corp_iNwsCrw2011_1M	stn._250627	NA masih <colloc span=-2>diliputi</colloc> perasaan <node>bahagia</node> karena akan segera bertemu
ke	bahagia	'-2	corp_iNwsCrw2011_1M	stn._299437	mengklasifikasikan seseorang <colloc span=-2>ke</colloc> dalam <node>bahagia</node> atau senang NA NA
adalah	bahagia	'-2	corp_iNwsCrw2011_1M	stn._321096	dalam pernikahan <colloc span=-2>adalah</colloc> perasaan <node>bahagia</node> jawab seung woo NA
ada	bahagia	'-2	corp_iNwsCrw2011_1M	stn._337499	sakit meski <colloc span=-2>ada</colloc> rasa <node>bahagia</node> karena juara tutur andrea
adalah	bahagia	'-2	corp_iNwsCrw2011_1M	stn._343836	kita rasakan <colloc span=-2>adalah</colloc> perasaan <node>bahagia</node> NA NA NA NA
haru	bahagia	'-2	corp_iNwsCrw2011_1M	stn._360412	NA perasaan <colloc span=-2>haru</colloc> dan <node>bahagia</node> tak sanggup ia sembunyikan
hingga	bahagia	'-2	corp_iNwsCrw2011_1M	stn._360433	berupa eforia <colloc span=-2>hingga</colloc> rasa <node>bahagia</node> NA NA NA NA
menumpahkan	bahagia	'-2	corp_iNwsCrw2011_1M	stn._418885	NA untuk <colloc span=-2>menumpahkan</colloc> rasa <node>bahagia</node> dengan kemenangan itu para
tetapi	bahagia	'-2	corp_iNwsCrw2011_1M	stn._431039	NA NA <colloc span=-2>tetapi</colloc> rasa <node>bahagia</node> ve tidak benar-benar plong
mengatakan	bahagia	'-2	corp_iNwsCrw2011_1M	stn._448861	kau mungkin <colloc span=-2>mengatakan</colloc> merasa <node>bahagia</node> dengan kehidupan seksualmu NA
adalah	bahagia	'-2	corp_iNwsCrw2011_1M	stn._484390	begitu resah <colloc span=-2>adalah</colloc> ekspresi <node>bahagia</node> yang terlihat di wajah
ini	bahagia	'-2	corp_iNwsCrw2011_1M	stn._493434	kehidupan keluarga <colloc span=-2>ini</colloc> penuh <node>bahagia</node> dan suka cita walaupun
kaya	bahagia	'-2	corp_iNwsCrw2011_1M	stn._504309	keyakinan bahwa <colloc span=-2>kaya</colloc> dan <node>bahagia</node> itu perlu modal uang
jalan	bahagia	'-2	corp_iNwsCrw2011_1M	stn._505342	NA NA <colloc span=-2>jalan</colloc> menuju <node>bahagia</node> begitu sulit dan penuh
dengan	bahagia	'-2	corp_iNwsCrw2011_1M	stn._515792	NA NA <colloc span=-2>dengan</colloc> perasaan <node>bahagia</node> fiorella menemani andres dan
dengan	bahagia	'-2	corp_iNwsCrw2011_1M	stn._543843	sedang menatapnya <colloc span=-2>dengan</colloc> ekspresi <node>bahagia</node> NA NA NA NA
pendapat	bahagia	'-2	corp_iNwsCrw2011_1M	stn._544812	dari banyaknya <colloc span=-2>pendapat</colloc> mengenai <node>bahagia</node> itu NA NA NA
puas	bahagia	'-2	corp_iNwsCrw2011_1M	stn._547945	maka rasa <colloc span=-2>puas</colloc> dan <node>bahagia</node> pun akan diperoleh NA
rasa	bahagia	'-2	corp_iNwsCrw2011_1M	stn._593914	tentu saja <colloc span=-2>rasa</colloc> senang <node>bahagia</node> fresh dan mungkin terkesan
sertifikasi	bahagia	'-2	corp_iNwsCrw2011_1M	stn._651058	NA tunjangan <colloc span=-2>sertifikasi</colloc> tersendat <node>bahagia</node> dan bangga dirasakan guru-guru
dengan	bahagia	'-2	corp_iNwsCrw2011_1M	stn._654693	hidup bersama <colloc span=-2>dengan</colloc> penuh <node>bahagia</node> NA NA NA NA
ke	bahagia	'-2	corp_iNwsCrw2011_1M	stn._667627	kunjung bermuara <colloc span=-2>ke</colloc> ujung <node>bahagia</node> NA NA NA NA
akhirnya	bahagia	'-2	corp_iNwsCrw2011_1M	stn._673703	katie holmes <colloc span=-2>akhirnya</colloc> burjung <node>bahagia</node> NA NA NA NA
dengan	bahagia	'-2	corp_iNwsCrw2011_1M	stn._700177	permainan tersebut <colloc span=-2>dengan</colloc> rasa <node>bahagia</node> NA NA NA NA
terpancar	bahagia	'-2	corp_iNwsCrw2011_1M	stn._761741	NA NA <colloc span=-2>terpancar</colloc> raut <node>bahagia</node> dari para legislator itu
senang	bahagia	'-2	corp_iNwsCrw2011_1M	stn._765855	menumbuhkan rasa <colloc span=-2>senang</colloc> dan <node>bahagia</node> bersama antara anak dan
merasakan	bahagia	'-2	corp_iNwsCrw2011_1M	stn._766115	memang tengah <colloc span=-2>merasakan</colloc> rasa <node>bahagia</node> aku nantinya bisa kembali
tenteram	bahagia	'-2	corp_iNwsCrw2011_1M	stn._795995	rasa aman <colloc span=-2>tenteram</colloc> dan <node>bahagia</node> NA NA NA NA
menyinarkan	bahagia	'-2	corp_iNwsCrw2011_1M	stn._820852	setiap orang <colloc span=-2>menyinarkan</colloc> ketenangan <node>bahagia</node> acuh di tengah padatnya
dengan	bahagia	'-2	corp_iNwsCrw2011_1M	stn._878410	mbah cempluk <colloc span=-2>dengan</colloc> ekspresi <node>bahagia</node> langsung mengakhiri acara mogok
diliputi	bahagia	'-2	corp_iNwsCrw2011_1M	stn._917221	NA meski <colloc span=-2>diliputi</colloc> rasa <node>bahagia</node> terkait lolosnya ghana itu
sehingga	bahagia	'-2	corp_iNwsCrw2011_1M	stn._936550	kita kendalikan <colloc span=-2>sehingga</colloc> rasa <node>bahagia</node> dapat kita kendalikan NA
dan	bahagia	'-2	corp_iNwsCrw2011_1M	stn._974379	putus nyambung <colloc span=-2>dan</colloc> rasa <node>bahagia</node> NA NA NA NA
mendefinisikan	bahagia	'-2	corp_iNwsCrw2011_1M	stn._981088	lain yang <colloc span=-2>mendefinisikan</colloc> arti <node>bahagia</node> NA NA NA NA
sehat	bahagia	'-2	corp_iNwsCrw2012_1M	stn._15912	dengan perasaan <colloc span=-2>sehat</colloc> dan <node>bahagia</node> mampu menghadapi tantangan hidup
diliputi	bahagia	'-2	corp_iNwsCrw2012_1M	stn._26841	vladimir putin <colloc span=-2>diliputi</colloc> rasa <node>bahagia</node> saat kembali ke kursi
jauh	bahagia	'-2	corp_iNwsCrw2012_1M	stn._26855	gadis itu <colloc span=-2>jauh</colloc> dari <node>bahagia</node> NA NA NA NA
mengolah	bahagia	'-2	corp_iNwsCrw2012_1M	stn._39571	godaan duniawi <colloc span=-2>mengolah</colloc> rasa <node>bahagia</node> ketika memberi disiplin dan
dengan	bahagia	'-2	corp_iNwsCrw2012_1M	stn._57632	lengan putrinya <colloc span=-2>dengan</colloc> perasaan <node>bahagia</node> untuk diberikan kepada marc
kesuksesan	bahagia	'-2	corp_iNwsCrw2012_1M	stn._62605	akan meraih <colloc span=-2>kesuksesan</colloc> atau <node>bahagia</node> demikian status pemain timnas
puas	bahagia	'-2	corp_iNwsCrw2012_1M	stn._113431	NA rasa <colloc span=-2>puas</colloc> dan <node>bahagia</node> adalah ekspresi tepat yang
kuasa	bahagia	'-2	corp_iNwsCrw2012_1M	stn._116868	pun tak <colloc span=-2>kuasa</colloc> menahan <node>bahagia</node> NA NA NA NA
menebarkan	bahagia	'-2	corp_iNwsCrw2012_1M	stn._141007	yaitu dengan <colloc span=-2>menebarkan</colloc> rasa <node>bahagia</node> dalam dirinya NA NA
sedih	bahagia	'-2	corp_iNwsCrw2012_1M	stn._228375	memberikan perasaan <colloc span=-2>sedih</colloc> dan <node>bahagia</node> namun juga telah membuatnya
haru	bahagia	'-2	corp_iNwsCrw2012_1M	stn._254687	berlangsung penuh <colloc span=-2>haru</colloc> dan <node>bahagia</node> NA NA NA NA
dan	bahagia	'-2	corp_iNwsCrw2012_1M	stn._263107	suara tawa <colloc span=-2>dan</colloc> rasa <node>bahagia</node> terpancar di wajah semua
cita	bahagia	'-2	corp_iNwsCrw2012_1M	stn._313229	penuh suka <colloc span=-2>cita</colloc> dan <node>bahagia</node> oleh sang putra tersayang
bangga	bahagia	'-2	corp_iNwsCrw2012_1M	stn._328696	menyembunyikan rasa <colloc span=-2>bangga</colloc> dan <node>bahagia</node> NA NA NA NA
suka	bahagia	'-2	corp_iNwsCrw2012_1M	stn._361925	NA ada <colloc span=-2>suka</colloc> duka <node>bahagia</node> sedih derita dan sebagainya
menuju	bahagia	'-2	corp_iNwsCrw2012_1M	stn._398918	sehingga pencarian <colloc span=-2>menuju</colloc> puncak-puncaknya <node>bahagia</node> diterjemahkan menjadi begitu banyak
tenteram	bahagia	'-2	corp_iNwsCrw2012_1M	stn._439117	dari rasa <colloc span=-2>tenteram</colloc> serta <node>bahagia</node> NA NA NA NA
nyaman	bahagia	'-2	corp_iNwsCrw2012_1M	stn._482827	NA raut <colloc span=-2>nyaman</colloc> dan <node>bahagia</node> tampak jelas dari wajahnya
orang	bahagia	'-2	corp_iNwsCrw2012_1M	stn._490102	agar semua <colloc span=-2>orang</colloc> mengartikan <node>bahagia</node> itu jika mempunyai banyak
bahagia	bahagia	'-2	corp_iNwsCrw2012_1M	stn._551449	NA NA <colloc span=-2>bahagia</colloc> demi <node>bahagia</node> telah dilaluinya NA NA
haru	bahagia	'-2	corp_iNwsCrw2012_1M	stn._650704	NA rasa <colloc span=-2>haru</colloc> bercampur <node>bahagia</node> terpancar dari wajah masadi
mengekpresikan	bahagia	'-2	corp_iNwsCrw2012_1M	stn._662450	hollywood telah <colloc span=-2>mengekpresikan</colloc> rasa <node>bahagia</node> dan kebanggaan mereka saat
terhibur	bahagia	'-2	corp_iNwsCrw2012_1M	stn._681413	menyampaikan rasa <colloc span=-2>terhibur</colloc> dan <node>bahagia</node> ketika mereka bertemu presiden
banyak	bahagia	'-2	corp_iNwsCrw2012_1M	stn._685819	yang datang <colloc span=-2>banyak</colloc> raut-raut <node>bahagia</node> karena mereka mendapatkan layanan
menahan	bahagia	'-2	corp_iNwsCrw2012_1M	stn._699967	tak dapat <colloc span=-2>menahan</colloc> rasa <node>bahagia</node> NA NA NA NA
melihat	bahagia	'-2	corp_iNwsCrw2012_1M	stn._700459	kuat saat <colloc span=-2>melihat</colloc> rona <node>bahagia</node> di mata orang tuanya
jauh	bahagia	'-2	corp_iNwsCrw2012_1M	stn._731935	yang hidupnya <colloc span=-2>jauh</colloc> dari <node>bahagia</node> NA NA NA NA
dengan	bahagia	'-2	corp_iNwsCrw2012_1M	stn._739831	95 persen <colloc span=-2>dengan</colloc> rasa <node>bahagia</node> agar tiap orang tahu
beragam	bahagia	'-2	corp_iNwsCrw2012_1M	stn._744318	NA NA <colloc span=-2>beragam</colloc> ekspresi <node>bahagia</node> ditunjukkan oleh warga pengungsi
untuk	bahagia	'-2	corp_iNwsCrw2012_1M	stn._767635	semua peserta <colloc span=-2>untuk</colloc> merasakan <node>bahagia</node> tanpa syarat NA NA
israel	bahagia	'-2	corp_iNwsCrw2012_1M	stn._790462	NA  <colloc span=-2>israel</colloc> merasakan <node>bahagia</node> yang dirasakan oleh rakyat
selalu	bahagia	'-2	corp_iNwsCrw2012_1M	stn._930923	sosial tak <colloc span=-2>selalu</colloc> menghadirkan <node>bahagia</node> bagi kebanyakan manusia NA
punya	bahagia	'-2	corp_iNwsCrw2012_1M	stn._960917	dan tidak <colloc span=-2>punya</colloc> rasa <node>bahagia</node> atas apa yag diterimanya
menyembunyikan	bahagia	'-2	corp_iNwsCrw2012_1M	stn._999615	tak bisa <colloc span=-2>menyembunyikan</colloc> rasa <node>bahagia</node> yang terpancar dari wajahnya
tawa	bahagia	'-2	corp_iWeb2011_300K	stn._3948	NA memberikanmu <colloc span=-2>tawa</colloc> dan <node>bahagia</node> yang tidak bisa kuberikan
meneteskan	bahagia	'-2	corp_iWeb2011_300K	stn._21730	ke detik <colloc span=-2>meneteskan</colloc> rasa <node>bahagia</node> NA NA NA NA
syukur	bahagia	'-2	corp_iWeb2011_300K	stn._36270	muncullah rasa <colloc span=-2>syukur</colloc> dan <node>bahagia</node> menikmati rahmat dan karunia
saya	bahagia	'-2	corp_iWeb2011_300K	stn._49687	ingin meninggalkannya <colloc span=-2>saya</colloc> memilih <node>bahagia</node> ades justitia dear diary
diliputi	bahagia	'-2	corp_iWeb2011_300K	stn._54020	berdoa yaitu <colloc span=-2>diliputi</colloc> perasaan <node>bahagia</node> senang dan gembira NA
dan	bahagia	'-2	corp_iWeb2011_300K	stn._67862	ada bodoh <colloc span=-2>dan</colloc> ada <node>bahagia</node> dan ada duka NA
menstimulasi	bahagia	'-2	corp_iWeb2011_300K	stn._75414	mendorong otak <colloc span=-2>menstimulasi</colloc> perasaan <node>bahagia</node> sehingga dapat memperbaiki jaringan
sayang	bahagia	'-2	corp_iWeb2011_300K	stn._91867	keluh kesal <colloc span=-2>sayang</colloc> duka <node>bahagia</node> bercampur dalam romantika rumah
diliputi	bahagia	'-2	corp_iWeb2011_300K	stn._146300	yang selalu <colloc span=-2>diliputi</colloc> rasa <node>bahagia</node> cerita dewasa sahabat istriku
ini	bahagia	'-2	corp_iWeb2011_300K	stn._182926	diakui saat <colloc span=-2>ini</colloc> perasaan <node>bahagia</node> selalu menghampiri dirinya NA
semoga	bahagia	'-2	corp_iWeb2011_300K	stn._183722	NA dan <colloc span=-2>semoga</colloc> rasa <node>bahagia</node> itulah yang juga dirasakan
yang	bahagia	'-2	corp_iWeb2011_300K	stn._184118	sebuah cinta <colloc span=-2>yang</colloc> menjanjikan <node>bahagia</node> NA NA NA NA
mendatangkan	bahagia	'-2	corp_iWeb2011_300K	stn._190115	akan selalu <colloc span=-2>mendatangkan</colloc> rasa <node>bahagia</node> NA NA NA NA
menyadari	bahagia	'-2	corp_iWeb2011_300K	stn._195165	karena baru <colloc span=-2>menyadari</colloc> binar <node>bahagia</node> itu berasal dari tugas-tugas
ngobrol	bahagia	'-2	corp_iWeb2011_300K	stn._203146	kantor sempat <colloc span=-2>ngobrol</colloc> mengenai <node>bahagia</node> ini NA NA NA
yang	bahagia	'-2	corp_iWeb2011_300K	stn._203679	NA NA <colloc span=-2>yang</colloc> memberi <node>bahagia</node> dan yang menerima bahagia
yang	bahagia	'-2	corp_iWeb2011_300K	stn._203679	bahagia dan <colloc span=-2>yang</colloc> menerima <node>bahagia</node> NA NA NA NA
timbulnya	bahagia	'-2	corp_iWeb2011_300K	stn._204474	dan memicu <colloc span=-2>timbulnya</colloc> perasaan <node>bahagia</node> NA NA NA NA
mengenal	bahagia	'-2	corp_iWeb2011_300K	stn._212343	tidak akan <colloc span=-2>mengenal</colloc> arti <node>bahagia</node> kalau tidak pernah menderita
sedih	bahagia	'-2	corp_iWeb2011_300K	stn._250165	air mata <colloc span=-2>sedih</colloc> dan <node>bahagia</node> telah tercurahkan NA NA
ada	bahagia	'-2	corp_iWeb2011_300K	stn._263988	menetes deras <colloc span=-2>ada</colloc> letupan-letupan <node>bahagia</node> yang begitu dahysat didadanya
dengan	bahagia	'-2	corp_iWeb2011_300K	stn._266560	kita goodbye <colloc span=-2>dengan</colloc> perasaan <node>bahagia</node> NA NA NA NA
kejayaan	bahagia	'-2	corp_iWeb2011_300K	stn._273431	memandang mudah <colloc span=-2>kejayaan</colloc> menganyam <node>bahagia</node> selama 19 tahun hidup
kami	bahagia	'-2	corp_iWeb2011_300K	stn._297357	tahun perjalanannya <colloc span=-2>kami</colloc> mensyukuri <node>bahagia</node> namun tidak lupa untuk
dengan	bahagia	'-2	corp_iWeb2012_1M	stn._8916	nabi saw <colloc span=-2>dengan</colloc> penuh <node>bahagia</node> NA NA NA NA
cemas	bahagia	'-2	corp_iWeb2012_1M	stn._15357	perasaan galau <colloc span=-2>cemas</colloc> campur <node>bahagia</node> karena ne wd pertama
